,Date,Team,Acquired,Relinquished,Notes
3,2000-08-15,Bengals,,• Damian Vaughn,waived
4,2000-08-15,Bengals,,• Eddie Hardaway,released
5,2000-08-15,Bengals,,• Gary Thompkins,released
6,2000-08-15,Bengals,,• Roosevelt Blackmon,released
7,2000-08-15,Bengals,,• Tony Coats,released
8,2000-08-18,Bengals,,• Greg Myers,released
9,2000-08-21,Bengals,,• Doug Pelfrey,released
10,2000-08-22,Bengals,,• Alan Buckwalter,waived
11,2000-08-22,Bengals,,• Ben Peterson,waived
12,2000-08-22,Bengals,,• Brad Costello,waived
13,2000-08-22,Bengals,,• Charles Fisher,placed on reserve/physically unable to perform list
14,2000-08-22,Bengals,,• Darnay Scott,placed on IR
15,2000-08-22,Bengals,,• Mike Willetts,waived
16,2000-08-22,Bengals,,• Ricky Brown (a),waived
17,2000-08-22,Bengals,• Daniel Pope,,signed free agent
18,2000-08-22,Bengals,• Kris Farris,,claimed off waivers (from Steelers)
19,2000-08-23,Bengals,,• Ben Peterson,released
20,2000-08-23,Bengals,,• Brad Costello,released
21,2000-08-23,Bengals,,• Ricky Brown (a),released
22,2000-08-24,Bengals,,• Boomer Esiason,released
23,2000-08-24,Bengals,,• Ray Seals,released
24,2000-08-24,Bengals,,• Tom Tumulty,released
25,2000-08-25,Bengals,,• Kris Farris,released
1,2000-08-27,Bengals,,• Andre Purvis,waived
2,2000-08-27,Bengals,,• Brian DeMarco,released
3,2000-08-27,Bengals,,• Brian Gray,waived
4,2000-08-27,Bengals,,• Chad Pegues,waived
5,2000-08-27,Bengals,,• JoJuan Armour,waived
6,2000-08-27,Bengals,,• LaVell Boyd,waived
7,2000-08-27,Bengals,,• Marvin Chalmers,waived
8,2000-08-27,Bengals,,• Mike Doughty,waived
9,2000-08-27,Bengals,,• Roger Roesler,waived
10,2000-08-27,Bengals,,• Sedrick Shaw,waived
11,2000-08-27,Bengals,,• Sirr Parker,waived
12,2000-08-28,Bengals,,• Andre Purvis,released
13,2000-08-28,Bengals,,• Brian Gray,released
14,2000-08-28,Bengals,,• James Hundon,released
15,2000-08-28,Bengals,,• Lawrence Wright,waived
16,2000-08-28,Bengals,,• Sedrick Shaw,released
17,2000-08-28,Bengals,• Brock Gutierrez,,re-signed to a contract extension
18,2000-08-28,Bengals,• Chris Carter (b. 1974-09-27),,claimed off waivers (from Patriots)
19,2000-08-28,Bengals,• Danny Farmer,,claimed off waivers (from Steelers)
20,2000-08-28,Bengals,• Jamain Stephens,,re-signed to a contract extension
21,2000-08-28,Bengals,• LaVell Boyd,,signed free agent to practice squad
22,2000-08-28,Bengals,,• JoJuan Armour,released
23,2000-08-28,Bengals,,• LaVell Boyd,released
24,2000-08-28,Bengals,,• Mike Doughty,released
25,2000-08-28,Bengals,,• Roger Roesler,released
1,2000-08-28,Bengals,,• Sirr Parker,released
2,2000-08-28,Bengals,• JoJuan Armour,,signed free agent to practice squad
3,2000-08-28,Bengals,• Mike Doughty,,signed free agent to practice squad
4,2000-08-28,Bengals,• Roger Roesler,,signed free agent to practice squad
5,2000-08-28,Bengals,• Sirr Parker,,signed free agent to practice squad
6,2000-08-29,Bengals,,• Lawrence Wright,released
7,2000-09-04,Bengals,,• Matt O'Dwyer,player began serving suspension
8,2000-09-05,Bengals,,• Matt O'Dwyer,placed on IR
9,2000-09-07,Bengals,• Tremain Mack,,re-signed to a 1-year contract extension
10,2000-09-11,Bengals,• Matt O'Dwyer,,reinstated from suspension
11,2000-09-14,Bengals,,• Sirr Parker,released
12,2000-09-14,Bengals,• Marc Megna,,signed free agent to practice squad
13,2000-09-25,Bengals,,• Bruce Coslet,resigned as head coach
14,2000-09-25,Bengals,• Dick LeBeau,,promoted to head coach
15,2000-10-02,Bengals,,• Michael Basnight,placed on IR
16,2000-10-02,Bengals,• JoJuan Armour,,signed free agent (from practice squad to active roster?)
17,2000-11-09,Bengals,,• Brian Simmons (Eugene),placed on IR
18,2000-11-09,Bengals,• Marc Megna,,signed from practice squad to active roster
19,2000-11-20,Bengals,,• Matt O'Dwyer,placed on IR
20,2000-11-20,Bengals,• Mike Doughty,,signed from practice squad to active roster
21,2000-11-29,Bengals,,• Marc Megna,waived
22,2000-11-29,Bengals,• Kirk McMullen,,signed free agent to practice squad
23,2000-11-29,Bengals,• LaVell Boyd,,signed from practice squad to active roster
24,2000-12-04,Bengals,,• Rodney Heath,placed on IR
25,2000-12-04,Bengals,• Sirr Parker,,signed free agent
1,2000-12-06,Bengals,• Ricky Brown (a),,signed free agent to practice squad
2,2000-12-07,Bengals,,• Vaughn Booker,placed on IR
3,2000-12-07,Bengals,• Roger Roesler,,signed from practice squad to active roster
4,2000-12-14,Bengals,,• Tony McGee (Lamont),placed on IR
5,2000-12-14,Bengals,• Craig Heimburger,,signed free agent
6,2000-12-20,Bengals,• Dick LeBeau,,re-signed as head coach to a multi-year contract
7,2000-12-26,Bengals,• Gary Thompkins,,signed free agent to practice squad (2-year contract)
8,2000-12-26,Bengals,• Keith Jackson Sr. ?,,signed free agent to practice squad (2-year contract)
9,2000-12-26,Bengals,• Kirk McMullen,,signed free agent to practice squad (2-year contract)
10,2000-12-26,Bengals,• Mark Duffner,,promoted to defensive coordinator
11,2000-12-26,Bengals,• Oliver Gibson,,re-signed to a 4-year contract extension through 2005
12,2000-12-26,Bengals,• Ricky Brown (a),,signed free agent to practice squad (2-year contract)
13,2000-12-26,Bengals,,• Ken Anderson (Allan),fired as offensive coordinator
14,2000-12-26,Bengals,• Ken Anderson (Allan),,hired as quarterbacks coach
15,2001-01-04,Bengals,• John Garrett (Morgan),,hired as offensive assistant
16,2001-01-04,Bengals,• Kevin Coyle,,hired as defensive backfield-cornerbacks coach
17,2001-01-24,Bengals,• Bob Bratkowski,,hired as offensive coordinator
18,2001-01-25,Bengals,• John Jackson (b. 1965-01-04),,re-signed to a 1-year contract extension
19,2001-02-09,Bengals,• Anthony Byrd,,signed free agent to a 2-year contract
20,2001-02-27,Bengals,• Jason Gavadza,,signed free agent
21,2001-02-27,Bengals,• Rodney Heath,,re-signed to a 3-year contract
22,2001-03-01,Bengals,,• Billy Granville,player became an unrestricted free agent
23,2001-03-01,Bengals,,• Brock Gutierrez,player became an unrestricted free agent
24,2001-03-01,Bengals,,• Chris Carter (b. 1974-09-27),player became an unrestricted free agent
25,2001-03-01,Bengals,,• Corey Dillon,player became an unrestricted free agent
1,2001-03-01,Bengals,,• Matt O'Dwyer,player became an unrestricted free agent
2,2001-03-01,Bengals,,• Michael Bankston,player became an unrestricted free agent
3,2001-03-01,Bengals,,• Rich Braham,player became an unrestricted free agent
4,2001-03-01,Bengals,,• Scott Mitchell,player became an unrestricted free agent
5,2001-03-01,Bengals,,• Steve Bush (b. 1974-07-04),player became an unrestricted free agent
6,2001-03-01,Bengals,,• Tom Carter,released
7,2001-03-01,Bengals,• Adrian Ross,,player became a restricted free agent
8,2001-03-01,Bengals,• Artrell Hawkins,,player became a restricted free agent
9,2001-03-01,Bengals,• Michael Basnight,,signed
10,2001-03-02,Bengals,• Brandon Bennett,,re-signed exclusive rights free agent to a 3-year contract
11,2001-03-02,Bengals,• Matt O'Dwyer,,re-signed unrestricted free agent
12,2001-03-06,Bengals,• Tony Williams (b),,signed unrestricted free agent to a 4-year contract
13,2001-03-08,Bengals,• Jon Kitna,,signed unrestricted free agent to a 4-year contract
14,2001-03-12,Bengals,• Rich Braham,,re-signed unrestricted free agent to a 2-year contract
15,2001-03-13,Bengals,• Daniel Pope,,re-signed exclusive rights free agent
16,2001-03-15,Bengals,• Rodney Holman,,hired as assistant strength and conditioning coach
17,2001-03-19,Bengals,• Richie Cunningham,,signed free agent to a 2-year contract
18,2001-04-04,Bengals,• Artrell Hawkins,,re-signed restricted free agent to a 1-year contract
19,2001-04-09,Bengals,• Tom Carter,,signed free agent to a 1-year contract
20,2001-04-11,Bengals,• Kevin Henry,,signed free agent to a 3-year contract
21,2001-04-21,Bengals,• Justin Smith (b. 1979-09-30),,2001 NFL draft first round pick (#4 overall)
22,2001-04-21,Bengals,• Chad Johnson (a) / Chad Ochocinco,,2001 NFL draft second round pick (#36 overall)
23,2001-04-21,Bengals,• Sean Brewer,,2001 NFL draft third round pick (#66 overall)
24,2001-04-22,Bengals,• Rudi Johnson,,2001 NFL draft fourth round pick (#100 overall)
25,2001-04-22,Bengals,• Victor Leyva,,2001 NFL draft fifth round pick (#135 overall)
1,2001-04-22,Bengals,• Riall Johnson,,2001 NFL draft sixth round pick (#168 overall)
2,2001-04-22,Bengals,• T.J. Houshmandzadeh,,2001 NFL draft seventh round pick (#204 overall)
3,2001-04-23,Bengals,,• John Copeland,released
4,2001-04-24,Bengals,• Calvin Lewis,,signed free agent to a 3-year contract
5,2001-04-24,Bengals,• Chris Edmonds (a),,signed undrafted free agent to a 2-year contract
6,2001-04-24,Bengals,• Chris Rosier,,signed free agent to a 2-year contract
7,2001-04-24,Bengals,• David Puloka / Dave Puloka,,signed free agent to a 2-year contract
8,2001-04-24,Bengals,• Duke Pettijohn,,signed free agent to a 2-year contract
9,2001-04-24,Bengals,• Freddie Moore,,signed undrafted free agent to a 2-year contract
10,2001-04-24,Bengals,• Jared Lee,,signed free agent to a 2-year contract
11,2001-04-24,Bengals,• Jeff Boyle,,signed free agent to a 2-year contract
12,2001-04-24,Bengals,• Jeff Chase,,signed free agent to a 2-year contract
13,2001-04-24,Bengals,• Kalani Sitake,,signed free agent to a 2-year contract
14,2001-04-24,Bengals,• Kamal Shakir,,signed free agent to a 2-year contract
15,2001-04-24,Bengals,• Kenny Bryant,,signed free agent to a 2-year contract
16,2001-04-24,Bengals,• Kent McCullough,,signed free agent to a 2-year contract
17,2001-04-24,Bengals,• Ramondo North,,signed undrafted free agent to a 2-year contract
18,2001-04-24,Bengals,• Rashad Harris,,signed free agent to a 2-year contract
19,2001-04-27,Bengals,• Mike Goff,,re-signed to a 3-year contract extension
20,2001-04-30,Bengals,• Richmond Webb,,signed unrestricted free agent to a 3-year contract
21,2001-05-04,Bengals,• Scott Mitchell,,re-signed unrestricted free agent
22,2001-05-05,Bengals,,• Charles Fisher,waived
23,2001-05-05,Bengals,,• Kalani Sitake,waived
24,2001-05-07,Bengals,,• Sirr Parker,waived
25,2001-05-07,Bengals,• Lorenzo Neal (LaVonne),,signed unrestricted free agent to a 2-year contract
1,2001-05-08,Bengals,,• Craig Heimburger,waived
2,2001-05-11,Bengals,• Corey Dillon,,re-signed unrestricted free agent to a 5-year contract
3,2001-05-16,Bengals,,• Nick Williams (a),surgery on left knee to repair torn ACL (out indefinitely) (date approximate)
4,2001-05-17,Bengals,,• Charles Fisher,released
5,2001-05-18,Bengals,,• Sirr Parker,released
6,2001-05-24,Bengals,• John Copeland,,signed free agent to a 2-year contract
7,2001-05-31,Bengals,,• Rod Jones (Edward),released
8,2001-06-06,Bengals,• Carlton Gray,,signed free agent to a 2-year contract
9,2001-06-11,Bengals,• Malcolm Johnson (Alexander),,claimed off waivers (from Jets)
10,2001-06-18,Bengals,• Will Brice,,claimed off waivers (from Panthers)
11,2001-06-20,Bengals,,• LaVell Boyd,waived
12,2001-06-22,Bengals,,• Kent McCullough,waived
13,2001-06-22,Bengals,• Kenneth Williams / Kenny Williams,,signed free agent
14,2001-06-27,Bengals,,• Anthony Byrd,waived
15,2001-06-28,Bengals,,• Ricky Brown (a),waived
16,2001-07-01,Bengals,• Riall Johnson,,signed sixth round pick to a 3-year contract (date approximate)
17,2001-07-02,Bengals,,• Kent McCullough,released
18,2001-07-02,Bengals,,• LaVell Boyd,released
19,2001-07-10,Bengals,• Victor Leyva,,signed to a 3-year contract
20,2001-07-12,Bengals,,• Chris Rosier,waived
21,2001-07-12,Bengals,,• Duke Pettijohn,waived
22,2001-07-12,Bengals,,• Jason Gavadza,waived
23,2001-07-12,Bengals,• Bernard Whittington,,signed unrestricted free agent to a 2-year contract
24,2001-07-13,Bengals,,• Chris Rosier,released
25,2001-07-13,Bengals,,• David Puloka / Dave Puloka,waived
1,2001-07-17,Bengals,• Scott Rehberg,,signed to a 2-year contract
2,2001-07-18,Bengals,• Chad Johnson (a) / Chad Ochocinco,,signed
3,2001-07-18,Bengals,• Sean Bower,,signed
4,2001-07-20,Bengals,,• Glen Steele,placed on physically unable to perform list
5,2001-07-20,Bengals,,• Jared Lee,placed on active/non-football injury list
6,2001-07-20,Bengals,,• Kevin Henry,placed on physically unable to perform list
7,2001-07-20,Bengals,,• Nick Williams (a),placed on active/physically unable to perform list recovering from surgery on left knee to repair torn ACL
8,2001-07-30,Bengals,,• Calvin Lewis,waived
9,2001-07-30,Bengals,,• Gary Thompkins,waived
10,2001-07-31,Bengals,,• Gary Thompkins,released
11,2001-07-31,Bengals,,• Kenneth Williams / Kenny Williams,placed on reserve/non-football injury list
12,2001-08-02,Bengals,,• Kenneth Williams / Kenny Williams,released
13,2001-08-06,Bengals,,• Jeff Chase,waived
14,2001-08-07,Bengals,,• Jared Lee,waived
15,2001-08-07,Bengals,,• Jeff Chase,released
16,2001-08-07,Bengals,,• Mike Doughty,player left team
17,2001-08-08,Bengals,,• Jared Lee,released
18,2001-08-12,Bengals,,• Carlton Gray,released
19,2001-08-14,Bengals,,• Mike Doughty,placed on reserve/left squad list
20,2001-08-23,Bengals,• Corey Moore (b. 1979-03-20),,claimed off waivers (from Bills)
21,2001-08-27,Bengals,,• Craig Yeast,waived
22,2001-08-27,Bengals,,• Craig Yest,waived
23,2001-08-27,Bengals,,• Freddie Moore,placed on IR with torn MCL in knee
24,2001-08-27,Bengals,,• Kamal Shakir,waived
25,2001-08-27,Bengals,,• Kenny Bryant,waived
1,2001-08-27,Bengals,,• Khori Ivy,released
2,2001-08-27,Bengals,,• Michael Basnight,waived
3,2001-08-27,Bengals,,• Nick Williams (a),placed on the reserve/physically unable to perform list recovering from surgery on left knee to repair torn ACL
4,2001-08-27,Bengals,,• Nicolas Luchey / Nick Luchey,placed on reserve/physically unable to perform list
5,2001-08-27,Bengals,,• Ramondo North,waived
6,2001-08-27,Bengals,,• Richie Cunningham,released
7,2001-08-27,Bengals,,• Scott Covington,waived
8,2001-08-27,Bengals,,• Will Brice,waived
9,2001-08-28,Bengals,,• Craig Yeast,released
10,2001-08-28,Bengals,,• Kamal Shakir,released
11,2001-08-28,Bengals,,• Kenny Bryant,released
12,2001-08-28,Bengals,,• Michael Basnight,released
13,2001-08-28,Bengals,,• Ramondo North,released
14,2001-08-28,Bengals,,• Scott Covington,released
15,2001-08-28,Bengals,,• Will Brice,released
16,2001-08-29,Bengals,,• Chad Plummer,placed on IR
17,2001-08-29,Bengals,• Nick Davis,,claimed off waivers (from Broncos)
18,2001-08-29,Bengals,• Nick Harris,,claimed off waivers (from Broncos)
19,2001-08-30,Bengals,,• Chad Plummer,waived from IR (injury settlement)
20,2001-08-30,Bengals,• Adrian Ross,,re-signed restricted free agent to a 3-year contract
21,2001-08-31,Bengals,,• Chad Plummer,released
22,2001-09-02,Bengals,,• Armegis Spearman,placed on IR
23,2001-09-02,Bengals,,• Chris Edmonds (a),waived
24,2001-09-02,Bengals,,• Clif Groce,released
25,2001-09-02,Bengals,,• Corey Moore (b. 1979-03-20),waived
1,2001-09-02,Bengals,,• Damon Griffin,placed on IR
2,2001-09-02,Bengals,,• Daniel Pope,waived
3,2001-09-02,Bengals,,• Jeff Boyle,waived
4,2001-09-02,Bengals,,• Jevon Langford,released
5,2001-09-02,Bengals,,• Kevin Henry,released
6,2001-09-02,Bengals,,• Kirk McMullen,waived
7,2001-09-02,Bengals,,• Malcolm Johnson (Alexander),waived
8,2001-09-02,Bengals,,• Rashad Harris,waived
9,2001-09-02,Bengals,,• Roger Roesler,waived
10,2001-09-02,Bengals,,• Sean Brewer,placed on IR
11,2001-09-02,Bengals,,• Tremain Mack,released
12,2001-09-02,Bengals,• Scott Covington,,signed free agent to a 2-year contract
13,2001-09-03,Bengals,,• Chris Edmonds (a),released
14,2001-09-03,Bengals,,• Corey Moore (b. 1979-03-20),released
15,2001-09-03,Bengals,,• Daniel Pope,released
16,2001-09-03,Bengals,,• Jeff Boyle,released
17,2001-09-03,Bengals,,• Kirk McMullen,released
18,2001-09-03,Bengals,,• Malcolm Johnson (Alexander),released
19,2001-09-03,Bengals,,• Rashad Harris,released
20,2001-09-03,Bengals,,• Roger Roesler,released
21,2001-09-04,Bengals,,• Tom Barndt,released
22,2001-09-04,Bengals,• Alex Sulfsted,,signed free agent to practice squad
23,2001-09-04,Bengals,• Mario Monds,,claimed off waivers (from Redskins)
24,2001-09-05,Bengals,,• Damon Griffin,waived (injury settlement)
25,2001-09-06,Bengals,,• Damon Griffin,released
1,2001-09-06,Bengals,,• John Copeland,placed on IR
2,2001-09-06,Bengals,• Jevon Langford,,signed free agent to a 3-year contract
3,2001-09-08,Bengals,,• Justin Smith (b. 1979-09-30),placed on exempt/commissioner permission list
4,2001-09-10,Bengals,,• Scott Covington,waived
5,2001-09-10,Bengals,,• John Copeland,waived (injury settlement)
6,2001-09-10,Bengals,,• John Copeland,released
7,2001-09-11,Bengals,,• Scott Covington,released
8,2001-10-08,Bengals,,• Freddie Moore,waived
9,2001-10-09,Bengals,,• Freddie Moore,released
10,2001-10-16,Bengals,,• Rodney Heath,placed on IR
11,2001-10-16,Bengals,• Ligarius Jennings,,signed free agent to a 3-year contract
12,2001-10-23,Bengals,• Kevin Kaesviharn,,signed free agent to practice squad
13,2001-10-26,Bengals,,• Alex Sulfsted,lost off practice squad (to Redskins)
14,2001-10-27,Bengals,,• Riall Johnson,waived
15,2001-10-27,Bengals,• Kevin Kaesviharn,,signed from practice squad to active roster
16,2001-10-29,Bengals,,• Riall Johnson,released
17,2001-10-30,Bengals,,• Kevin Kaesviharn,waived
18,2001-10-30,Bengals,• Riall Johnson,,signed free agent
19,2001-10-31,Bengals,,• Kevin Kaesviharn,released
20,2001-11-01,Bengals,• Ray Redziniak,,signed free agent
21,2001-11-10,Bengals,,• Tom Carter,placed on IR
22,2001-11-10,Bengals,• Kevin Kaesviharn,,signed free agent
