,Date,Team,Acquired,Relinquished,Notes
22,2000-11-21,49ers,,• Jeff Ulbrich,placed on IR
23,2000-11-27,49ers,• Dwight Carter,,signed to practice squad
24,2000-12-21,49ers,,• Lance Schulters,placed on IR
25,2000-12-22,49ers,• Jason Moore (Dwayne),,signed from practice squad to active roster
1,2001-01-25,49ers,• Greg Knapp,,promoted to offensive coordinator
2,2001-01-29,49ers,• Les Schmidt,,hired as COO/CFO
3,2001-02-05,49ers,,• Joe Barry,resigned as defensive quality control coach
4,2001-02-08,49ers,• Daniel Greer,,signed free agent
5,2001-02-08,49ers,• Jason Tarver,,hired as offensive quality control coach
6,2001-02-09,49ers,• Dee Moronkola,,signed free agent
7,2001-02-09,49ers,• Marcus Hill,,signed free agent
8,2001-02-09,49ers,• Mikki Allen,,signed free agent
9,2001-02-12,49ers,• Al Rice,,signed free agent
10,2001-02-12,49ers,• Brennen Swanson,,signed free agent
11,2001-02-12,49ers,• Christian Broce,,signed
12,2001-02-12,49ers,• Dwight Carter,,signed free agent
13,2001-02-16,49ers,• Kevin Nawracaj,,signed
14,2001-02-21,49ers,• James Tuthill,,signed free agent to a 1-year contract
15,2001-02-27,49ers,• Greg Olson,,hired as quarterbacks coach
16,2001-02-28,49ers,,• Ken Norton Jr.,released
17,2001-03-01,49ers,,• Anthony Pleasant,player became an unrestricted free agent
18,2001-03-01,49ers,,• Brentson Buckner,player became an unrestricted free agent
19,2001-03-01,49ers,,• Charlie Garner,player became an unrestricted free agent
20,2001-03-01,49ers,,• Delmonico Montgomery / Delmo Montgomery / Monty Montgomery,player became an unrestricted free agent
21,2001-03-01,49ers,,• Jason Kyle,player became an unrestricted free agent
22,2001-03-01,49ers,,• Kevin Williams (Ray),player became an unrestricted free agent
23,2001-03-01,49ers,,• Rick Mirer,player became an unrestricted free agent
24,2001-03-01,49ers,,• Scott Gragg,player became an unrestricted free agent
25,2001-03-01,49ers,,• Winfred Tubbs,released
1,2001-03-01,49ers,,• Zack Bronson,player became an unrestricted free agent
2,2001-03-01,49ers,• Artie Ulmer,,player became a restricted free agent
3,2001-03-01,49ers,• Fred Beasley,,player became a restricted free agent
4,2001-03-01,49ers,• Jeff Posey,,player became a restricted free agent
5,2001-03-01,49ers,• Lance Schulters,,player became a restricted free agent
6,2001-03-01,49ers,• Nate Hobgood-Chittick,,player became a restricted free agent
7,2001-03-01,49ers,• Phil Ostrowski,,player became a restricted free agent
8,2001-03-01,49ers,• Wade Richey,,player became a restricted free agent
9,2001-03-12,49ers,• Dan Quinn,,hired as defensive quality control coach
10,2001-03-19,49ers,,• Travis Jervey,released
11,2001-03-21,49ers,,• Jason Moore (Dwayne),waived
12,2001-03-23,49ers,• Derek Smith (Mecham),,signed unrestricted free agent to a multi-year contract
13,2001-03-26,49ers,,• Jason Moore (Dwayne),released
14,2001-04-03,49ers,,• Christian Broce,waived
15,2001-04-05,49ers,,• Jeff Posey,team withdrew qualifying offer
16,2001-04-05,49ers,• Scott Gragg,,re-signed unrestricted free agent to a 6-year contract
17,2001-04-20,49ers,• 2001 second round pick (#47-Jamie Winborn)  • 2001 third round pick (#80-Kevan Barlow)  • 2001 third round pick (#82-Heath Evans)  • 2001 sixth round pick (#179-Rashad Holman)  • 2001 seventh round pick (#222-Dennis Norman),• 2001 second round pick (#41-Robert Ferguson)  • 2001 third round pick (#71-Bhawoh Jue)  • 2001 fourth round pick (#105-Bill Ferrerio),trade with Packers
18,2001-04-21,49ers,• 2001 first round pick (#7-Andre Carter (a))  • 2001 sixth round pick (#191-Menson Holloway),• 2001 first round pick (#9-Koren Robinson)  • 2001 third round pick (#82-Heath Evans)  • 2001 seventh round pick (#222-Dennis Norman),trade with Seahawks
19,2001-04-21,49ers,• Andre Carter (a),,2001 NFL draft first round pick (#7 overall)
20,2001-04-21,49ers,• Jamie Winborn,,2001 NFL draft second round pick (#47 overall)
21,2001-04-21,49ers,• Kevan Barlow,,2001 NFL draft third round pick (#80 overall)
22,2001-04-22,49ers,• Milford Stephenson,,signed undrafted free agent
23,2001-04-22,49ers,• Cedrick Wilson Sr.,,2001 NFL draft sixth round pick (#169 overall)
24,2001-04-22,49ers,• Menson Holloway,,2001 NFL draft sixth round pick (#191 overall)
25,2001-04-22,49ers,• Rashad Holman,,2001 NFL draft sixth round pick (#179 overall)
1,2001-04-22,49ers,• Alex Lincoln,,2001 NFL draft seventh round pick (#209 overall)
2,2001-04-22,49ers,• Eric Johnson (Maxwell),,2001 NFL draft seventh round pick (#224 overall)
3,2001-04-23,49ers,• Jeff McCurley,,signed
4,2001-04-25,49ers,• Al Blades (Sr.),,signed
5,2001-04-25,49ers,• Dana Stubblefield,,signed free agent to a multi-year contract
6,2001-04-25,49ers,• Jared McGrath,,signed
7,2001-04-25,49ers,• John Schlecht,,signed undrafted free agent
8,2001-04-25,49ers,• Keith Stokes,,signed free agent
9,2001-04-25,49ers,• Paul Mandina,,signed
10,2001-04-25,49ers,• Quincy Stewart,,signed free agent
11,2001-04-25,49ers,• Ron Ockimey,,signed
12,2001-04-25,49ers,• Steve Cheek,,signed undrafted free agent
13,2001-04-26,49ers,• Antonio Chatman,,signed undrafted free agent
14,2001-04-26,49ers,• Ben Steele,,signed undrafted free agent
15,2001-04-26,49ers,• Bruce Wiggins,,signed
16,2001-04-26,49ers,• Chris Nofoaiga,,signed
17,2001-04-26,49ers,• Dan Goodspeed,,signed
18,2001-04-26,49ers,• Dave Costa (b),,signed undrafted free agent
19,2001-04-26,49ers,• Grant Heard,,signed free agent
20,2001-04-26,49ers,• Hilton Alexander,,signed
21,2001-04-26,49ers,• J.T. Thatcher,,signed
22,2001-04-26,49ers,• Jimmy Farris,,signed undrafted free agent
23,2001-04-26,49ers,• Larry Casher,,signed
24,2001-04-26,49ers,• Larry Davis (c),,signed free agent
25,2001-04-26,49ers,• Shane Elam,,signed free agent
1,2001-04-26,49ers,• Shawn Hay,,signed
2,2001-04-26,49ers,• Steve Jackson (b),,signed free agent
3,2001-04-26,49ers,• Tom Ashworth,,signed undrafted free agent
4,2001-04-27,49ers,• Brandon Godsey,,signed free agent
5,2001-04-27,49ers,• Brian Smith (b),,signed undrafted free agent
6,2001-04-27,49ers,• Cecil Deckard,,signed
7,2001-04-27,49ers,• David Allen,,signed undrafted free agent
8,2001-04-27,49ers,• James Jordan,,signed undrafted free agent
9,2001-04-27,49ers,• Jamie Rheem,,signed free agent
10,2001-04-27,49ers,• Jasen Isom,,signed undrafted free agent
11,2001-04-27,49ers,• Neil Johnson,,signed
12,2001-04-27,49ers,• Noel Ellis,,signed
13,2001-04-27,49ers,• Tommy Parks,,signed free agent
14,2001-04-27,49ers,• Wes Call,,signed
15,2001-05-02,49ers,,• Bill Walsh (Ernest),resigned as general manager
16,2001-05-02,49ers,• Bill Walsh (Ernest),,hired as consultant
17,2001-05-02,49ers,• Terry Donahue,,promoted to general manager
18,2001-05-09,49ers,• Cordell Mitchell,,signed
19,2001-05-09,49ers,• Jose Cortez,,signed free agent
20,2001-05-09,49ers,• Saladin McCullough,,signed free agent
21,2001-05-10,49ers,,• Terrence Dupree,waived
22,2001-05-15,49ers,• Zack Bronson,,re-signed unrestricted free agent to a multi-year contract
23,2001-05-24,49ers,• Stephen Fisher,,signed free agent
24,2001-05-25,49ers,,• Mark McGrath,waived
25,2001-05-31,49ers,,• Kevin Nawracaj,waived
1,2001-06-01,49ers,,• Chris Nofoaiga,waived
2,2001-06-01,49ers,,• J.T. Thatcher,waived
3,2001-06-01,49ers,,• Paul Mandina,waived
4,2001-06-04,49ers,,• Chris Dalman,retired
5,2001-06-04,49ers,,• Chris Dalman,released
6,2001-06-04,49ers,,• Jerry Rice (Sr.),released
7,2001-06-05,49ers,,• Tommy Parks,player left team for personal reasons and was released
8,2001-06-05,49ers,• Ben Lynch,,re-signed exclusive rights free agent to a 1-year contract
9,2001-06-05,49ers,• Rick Mirer,,re-signed unrestricted free agent to a 1-year contract
10,2001-06-06,49ers,• Moses Harper,,signed to a 1-year contract
11,2001-06-08,49ers,,• Cordell Mitchell,waived
12,2001-06-11,49ers,• Josh White,,signed free agent to a 1-year contract
13,2001-06-12,49ers,,• Cecil Deckard,released
14,2001-06-12,49ers,,• Larry Casher,released
15,2001-06-12,49ers,,• Neil Johnson,released
16,2001-06-12,49ers,,• Ron Ockimey,released
17,2001-06-12,49ers,,• Steve Jackson (b),waived
18,2001-07-09,49ers,,• Brennen Swanson,waived
19,2001-07-09,49ers,,• James Tuthill,waived
20,2001-07-10,49ers,,• James Tuthill,released
21,2001-07-16,49ers,• Jonas Lewis,,re-signed exclusive rights free agent
22,2001-07-16,49ers,• Ronnie Heard,,re-signed exclusive rights free agent
23,2001-07-20,49ers,• Menson Holloway,,signed sixth round pick to a 3-year contract
24,2001-07-24,49ers,• Cedrick Wilson Sr.,,signed
25,2001-07-24,49ers,• Kevan Barlow,,signed third round pick to a 3-year contract
1,2001-07-24,49ers,• Rashad Holman,,signed
2,2001-07-25,49ers,• Jamie Winborn,,signed second round pick to a 4-year contract
3,2001-07-25,49ers,• Jeff Garcia,,re-signed exclusive rights free agent to a 6-year estimated $36M contract
4,2001-07-26,49ers,,• Jeff McCurley,waived (failed physical)
5,2001-07-26,49ers,• Andre Carter (a),,signed first round pick to a 5-year contract
6,2001-07-26,49ers,• Ricky Ray,,signed free agent to a 1-year contract
7,2001-07-27,49ers,,• Larry Davis (c),waived
8,2001-07-29,49ers,,• Greg Clark (b. 1972-04-07),placed on physically unable to perform list
9,2001-07-29,49ers,,• Junior Bryant,placed on physically unable to perform list
10,2001-07-29,49ers,,• Lance Schulters,placed on physically unable to perform list
11,2001-07-29,49ers,,• Moses Harper,waived
12,2001-07-29,49ers,• Brennen Swanson,,signed free agent
13,2001-07-29,49ers,• Rob Gatrell,,signed free agent
14,2001-07-30,49ers,,• Larry Davis (c),released
15,2001-07-30,49ers,• Chad Stanley,,re-signed exclusive rights free agent
16,2001-07-31,49ers,• Jason Christiansen,,"""acquired"""
17,2001-08-02,49ers,• Terry Killens,,signed free agent to a 1-year contract
18,2001-08-06,49ers,• Lance Schulters,,activated from physically unable to perform list
19,2001-08-07,49ers,,• Brennen Swanson,waived
20,2001-08-07,49ers,,• Giovanni Carmazzi,placed on reserve/non-football injury list
21,2001-08-07,49ers,,• Shawn Hay,waived
22,2001-08-07,49ers,• Jeff Hall,,claimed off waivers (from Saints)
23,2001-08-07,49ers,• Jerome Davis (Devon),,signed free agent
24,2001-08-08,49ers,• Jeff Hall,,signed free agent
25,2001-08-14,49ers,,• Al Rice,waived
1,2001-08-14,49ers,,• Jeff Hall,waived
2,2001-08-14,49ers,,• Marcus Hill,waived
3,2001-08-15,49ers,,• Al Rice,released
4,2001-08-15,49ers,,• Jeff Hall,released
5,2001-08-15,49ers,,• Marcus Hill,released
6,2001-08-24,49ers,,• Antonio Chatman,waived
7,2001-08-24,49ers,,• Hilton Alexander,waived
8,2001-08-24,49ers,,• Keith Stokes,waived
9,2001-08-24,49ers,,• Rob Gatrell,waived
10,2001-08-27,49ers,,• Antonio Chatman,released
11,2001-08-27,49ers,,• Brian Smith (b),waived
12,2001-08-27,49ers,,• Grant Heard,waived
13,2001-08-27,49ers,,• Hilton Alexander,released
14,2001-08-27,49ers,,• Josh White,waived
15,2001-08-27,49ers,,• Junior Bryant,placed on reserve/physically unable to perform list
16,2001-08-27,49ers,,• Junior Bryant,released
17,2001-08-27,49ers,,• Keith Stokes,released
18,2001-08-27,49ers,,• Rob Gatrell,released
19,2001-08-27,49ers,,• Saladin McCullough,waived
20,2001-08-27,49ers,,• Stephen Fisher,waived
21,2001-08-27,49ers,,• Steve Cheek,waived
22,2001-08-27,49ers,,• Tom Ashworth,waived
23,2001-08-28,49ers,,• Brian Smith (b),released
24,2001-08-28,49ers,,• Grant Heard,released
25,2001-08-28,49ers,,• James Jordan,waived
1,2001-08-28,49ers,,• Josh White,released
2,2001-08-28,49ers,,• Ricky Ray,waived
3,2001-08-28,49ers,,• Saladin McCullough,released
4,2001-08-28,49ers,,• Stephen Fisher,released
5,2001-08-28,49ers,,• Steve Cheek,released
6,2001-08-28,49ers,,• Tom Ashworth,released
7,2001-08-28,49ers,• Alex Lincoln,,signed seventh round pick
8,2001-08-28,49ers,,• Alex Lincoln,placed on exempt/commissioner permission list
9,2001-08-29,49ers,,• Alex Lincoln,placed on reserve/non-football injury list
10,2001-08-29,49ers,,• Cedric Killings,waived
11,2001-08-29,49ers,,• James Jordan,released
12,2001-08-29,49ers,,• Milford Stephenson,waived
13,2001-08-29,49ers,,• Ricky Ray,released
14,2001-08-29,49ers,• Jason Baker,,claimed off waivers (from Eagles)
15,2001-08-29,49ers,• Larry Fitzpatrick,,claimed off waivers (from Saints)
16,2001-08-29,49ers,• Larry Kirkpatrick,,claimed off waivers
17,2001-08-30,49ers,,• Cedric Killings,released
18,2001-08-30,49ers,,• David Allen,waived
19,2001-08-30,49ers,,• Milford Stephenson,released
20,2001-08-31,49ers,,• David Allen,released
21,2001-08-31,49ers,• James Jordan,,signed free agent
22,2001-09-01,49ers,,• Bruce Wiggins,waived
23,2001-09-01,49ers,,• Chad Stanley,waived
24,2001-09-01,49ers,,• Daniel Greer,waived
25,2001-09-01,49ers,,• Dee Moronkola,waived
1,2001-09-01,49ers,,• Dwight Carter,waived
2,2001-09-01,49ers,,• Jasen Isom,waived
3,2001-09-02,49ers,,• Ben Steele,waived
4,2001-09-02,49ers,,• Brandon Godsey,waived
5,2001-09-02,49ers,,• Dave Costa (b),waived
6,2001-09-02,49ers,,• James Jordan,waived
7,2001-09-02,49ers,,• Jamie Rheem,waived (injury settlement)
8,2001-09-02,49ers,,• Jimmy Farris,waived
9,2001-09-02,49ers,,• Menson Holloway,waived
10,2001-09-02,49ers,,• Pierson Prioleau,waived
11,2001-09-02,49ers,,• Tyrone Hopson,waived
12,2001-09-02,49ers,• Greg Clark (b. 1972-04-07),,activated from physically unable to perform list
13,2001-09-03,49ers,,• Ben Steele,released
14,2001-09-03,49ers,,• Brandon Godsey,released
15,2001-09-03,49ers,,• Bruce Wiggins,released
16,2001-09-03,49ers,,• Chad Stanley,released
17,2001-09-03,49ers,,• Daniel Greer,released
18,2001-09-03,49ers,,• Dave Costa (b),released
19,2001-09-03,49ers,,• Dee Moronkola,released
20,2001-09-03,49ers,,• Dwight Carter,released
21,2001-09-03,49ers,,• James Jordan,released
22,2001-09-03,49ers,,• Jamie Rheem,released
23,2001-09-03,49ers,,• Jasen Isom,released
24,2001-09-03,49ers,,• Jerome Davis (Devon),waived
25,2001-09-03,49ers,,• Jimmy Farris,released
1,2001-09-03,49ers,,• Larry Fitzpatrick,waived
2,2001-09-03,49ers,,• Menson Holloway,released
3,2001-09-03,49ers,,• Pierson Prioleau,released
4,2001-09-03,49ers,,• Tyrone Hopson,released
5,2001-09-03,49ers,• Jason Suttle,,claimed off waivers (from Broncos)
6,2001-09-03,49ers,• Vinny Sutherland,,signed free agent
7,2001-09-04,49ers,,• Al Blades (Sr.),waived
8,2001-09-04,49ers,,• Jerome Davis (Devon),released
9,2001-09-04,49ers,,• Larry Fitzpatrick,released
10,2001-09-04,49ers,,• Rick Mirer,released
11,2001-09-05,49ers,• Al Blades (Sr.),,signed free agent to practice squad
12,2001-09-05,49ers,• Bobby Setzer,,signed free agent
13,2001-09-05,49ers,• Brad Williams,,signed free agent to practice squad
14,2001-09-05,49ers,• Jimmy Farris,,signed free agent to practice squad
15,2001-09-05,49ers,• Jimmy Williams (Ray),,signed free agent to practice squad
16,2001-09-05,49ers,• Kevin Daft,,signed free agent
17,2001-09-05,49ers,• Menson Holloway,,signed free agent to practice squad
18,2001-09-05,49ers,,• Al Blades (Sr.),released
19,2001-09-07,49ers,• Milford Stephenson,,signed free agent to practice squad
20,2001-09-11,49ers,,• Jason Suttle,waived
21,2001-09-12,49ers,,• John Keith,placed on IR
22,2001-09-12,49ers,,• Kevin Daft,waived
23,2001-09-12,49ers,• Al Blades (Sr.),,signed (from practice squad to active roster?)
24,2001-09-12,49ers,• George McCullough,,signed free agent
25,2001-09-12,49ers,• Ricky Ray,,signed free agent
1,2001-09-17,49ers,,• Jason Suttle,released
2,2001-09-17,49ers,,• Kevin Daft,released
3,2001-09-24,49ers,,• Brad Williams,released from practice squad
4,2001-09-25,49ers,,• Dan Goodspeed,waived
5,2001-09-26,49ers,,• Dan Goodspeed,released
6,2001-09-26,49ers,• Dave Costa (b),,signed free agent
7,2001-09-27,49ers,• Dan Goodspeed,,signed free agent to practice squad
8,2001-10-02,49ers,,• Ricky Ray,waived
9,2001-10-03,49ers,,• Ricky Ray,released
10,2001-10-03,49ers,• Milford Stephenson,,signed from practice squad to active roster
11,2001-10-03,49ers,• Nathan Parks / Nate Parks,,signed free agent to practice squad
12,2001-10-16,49ers,,• Al Blades (Sr.),waived
13,2001-10-16,49ers,• Jimmy Williams (Ray),,signed from practice squad to active roster
14,2001-10-17,49ers,,• Al Blades (Sr.),released
15,2001-10-17,49ers,• Al Blades (Sr.),,signed free agent to practice squad
16,2001-10-23,49ers,,• Nathan Parks / Nate Parks,released
17,2001-10-23,49ers,• Mark Bristol,,signed free agent to practice squad
18,2001-10-30,49ers,,• Jimmy Williams (Ray),waived
19,2001-10-30,49ers,,• John Milem,waived
20,2001-10-30,49ers,,• Mark Bristol,released from practice squad
21,2001-10-30,49ers,,• Shane Elam,waived
22,2001-10-31,49ers,,• Shane Elam,released
23,2001-10-31,49ers,• Rick Mirer,,signed free agent
24,2001-11-20,49ers,,• Milford Stephenson,waived
25,2001-11-21,49ers,,• Milford Stephenson,released
1,2001-11-21,49ers,• Milford Stephenson,,signed free agent to practice squad
2,2001-12-04,49ers,,• Dan Goodspeed,lost off practice squad (to Jets)
3,2001-12-05,49ers,• Carey Clayton,,signed free agent to practice squad
4,2001-12-26,49ers,• Chad Ward,,signed from practice squad to active roster
5,2001-12-26,49ers,• Ennis Davis (a),,signed free agent to practice squad
6,2001-12-26,49ers,• Menson Holloway,,signed from practice squad to active roster
7,2001-12-28,49ers,,• Ennis Davis (a),waived
8,2002-01-02,49ers,• Ben Steele,,signed free agent to practice squad
9,2002-01-02,49ers,• John Feugill,,signed free agent to practice squad
10,2002-01-03,49ers,,• Jonas Lewis,placed on IR
11,2002-01-03,49ers,• Tyronne Drakeford / Tyrone Drakeford,,signed free agent
12,2002-01-04,49ers,,• Carey Clayton,released from practice squad
13,2002-01-08,49ers,,• Menson Holloway,placed on IR with shoulder injury
14,2002-01-08,49ers,• Troy Wilson,,signed free agent
15,2002-01-17,49ers,• Brian Smith (b)?,,signed free agent
16,2002-01-21,49ers,• Andrew Bayes,,signed free agent
17,2002-01-21,49ers,• Jasen Isom,,signed free agent
18,2002-01-23,49ers,• Jamal Robertson,,signed free agent
19,2002-01-23,49ers,• James Jordan,,signed free agent
20,2002-01-23,49ers,• Jerome Davis (Devon),,signed free agent
21,2002-01-25,49ers,• Jamie Rheem,,signed free agent
22,2002-01-25,49ers,• Mark Bristol,,signed free agent
23,2002-01-25,49ers,• Neil Johnson,,signed
24,2002-01-25,49ers,• Shawn Hayes,,signed
25,2002-01-30,49ers,• Aaron Garcia,,signed free agent
1,2002-01-30,49ers,• Ben Steele,,signed
2,2002-01-30,49ers,• John Feugill,,signed
3,2002-01-30,49ers,• Milford Stephenson,,signed
4,2002-01-30,49ers,• Ontei Jones,,signed free agent
5,2002-01-30,49ers,• Shawn Hay,,signed
6,2002-01-30,49ers,• Steve Cheek,,signed free agent
7,2002-01-31,49ers,• Saladin McCullough,,signed free agent
8,2002-02-05,49ers,,• Ben Steele,allocated to NFL Europe
9,2002-02-05,49ers,,• James Jordan,allocated to NFL Europe
10,2002-02-05,49ers,,• Jerome Davis (Devon),allocated to NFL Europe
11,2002-02-05,49ers,,• Neil Johnson,allocated to NFL Europe
12,2002-02-05,49ers,,• Shawn Hay,allocated to NFL Europe
13,2002-02-05,49ers,,• Steve Cheek,allocated to NFL Europe
14,2002-02-05,49ers,• Al Blades (Sr.),,signed free agent
15,2002-02-05,49ers,• Cornelius Anthony,,signed free agent
16,2002-02-06,49ers,,• Cornelius Anthony,allocated to NFL Europe
17,2002-02-06,49ers,,• Jamal Robertson,allocated to NFL Europe
18,2002-02-06,49ers,,• Ontei Jones,allocated to NFL Europe
19,2002-02-14,49ers,• Brett Maxie,,promoted to secondary coach
20,2002-02-15,49ers,,• Fred Beasley,player became an unrestricted free agent
21,2002-02-15,49ers,,• George McCullough,player became an unrestricted free agent
22,2002-02-15,49ers,,• Jeremy Newberry,player became an unrestricted free agent
23,2002-02-15,49ers,,• Lance Schulters,player became an unrestricted free agent
24,2002-02-15,49ers,,• Matt Willig,player became an unrestricted free agent
25,2002-02-15,49ers,,• Rick Mirer,player became an unrestricted free agent
1,2002-02-15,49ers,,• Terry Killens,player became an unrestricted free agent
2,2002-02-15,49ers,• Al Blades (Sr.),,signed free agent
3,2002-02-15,49ers,• Ben Lynch,,player became a restricted free agent
4,2002-02-15,49ers,• Chike Okeafor,,player became a restricted free agent
5,2002-02-15,49ers,• Cornelius Anthony,,signed free agent
6,2002-02-15,49ers,• Terry Jackson (Bernard),,player became a restricted free agent
7,2002-02-27,49ers,,• Greg Clark (b. 1972-04-07),released
8,2002-02-28,49ers,• Bryant Young,,restructured contract
9,2002-02-28,49ers,• Dana Stubblefield,,restructured contract
10,2002-02-28,49ers,• Dave Fiore,,restructured contract
11,2002-02-28,49ers,• Derek Smith (Mecham),,restructured contract
12,2002-02-28,49ers,• Derrick Deese (a),,restructured contract
13,2002-02-28,49ers,• Scott Gragg,,agreed to restructured contract
14,2002-03-01,49ers,,• Mikki Allen,released
15,2002-03-01,49ers,• Billy Cockerham,,signed free agent
16,2002-03-01,49ers,• Cleveland Pinkney,,signed free agent
17,2002-03-01,49ers,• Jeff Garcia,,restructured contract
18,2002-03-01,49ers,• Scott Cloman,,signed free agent
19,2002-03-02,49ers,• Jeremy Newberry,,re-signed unrestricted free agent to a 6-year $20M contract ($5M signing bonus)
20,2002-03-04,49ers,• Zack Bronson,,re-signed to a 4-year contract extension
21,2002-03-06,49ers,,• Mark Bristol,waived
22,2002-03-08,49ers,• Fred Beasley,,re-signed unrestricted free agent to a 4-year $6.1M contract ($1.4M signing bonus)
23,2002-03-08,49ers,• Matt Willig,,re-signed unrestricted free agent to a 1-year contract
24,2002-03-11,49ers,,• Greg Olson,resigned as quarterbacks coach
25,2002-03-11,49ers,,• Mark Bristol,released
1,2002-03-13,49ers,,• Neil Johnson,waived (failed physical)
2,2002-03-13,49ers,• Garrison Hearst,,re-signed unrestricted free agent to a 6-year $20M contract ($1M signing bonus)
3,2002-03-14,49ers,,• Steve Cheek,waived
4,2002-03-15,49ers,• Justin Swift,,re-signed exclusive rights free agent to a 1-year contract
5,2002-03-18,49ers,• Ted Tollner,,hired as quarterbacks coach
6,2002-03-19,49ers,,• Steve Cheek,released
7,2002-03-19,49ers,• Mark Bristol,,signed
8,2002-04-02,49ers,• Sean Moran,,signed unrestricted free agent to a 3-year $2.4M contract ($400K signing bonus)
9,2002-04-02,49ers,• Tony Parrish,,signed unrestricted free agent to a 5-year $12M contract ($3M signing bonus)
10,2002-04-12,49ers,• Ron Stone,,signed free agent to a 4-year $9M contract ($2.35M signing bonus)
11,2002-04-20,49ers,• Chike Okeafor,,asked to re-sign
12,2002-04-20,49ers,• 2002 third round pick (#69-Saleem Rasheed)  • 2002 fourth round pick (#102-Jeff Chandler),• 2002 second round pick (#61-Ryan Denney),trade with Bills
13,2002-04-20,49ers,• Mike Rumph,,2002 NFL draft first round pick (#27 overall)
14,2002-04-20,49ers,• Saleem Rasheed,,2002 NFL draft third round pick (#69 overall)
15,2002-04-21,49ers,• Jeff Chandler,,2002 NFL draft fourth round pick (#102 overall)
16,2002-04-21,49ers,• Kevin Curtis (a),,2002 NFL draft fourth round pick (#127 overall)
17,2002-04-21,49ers,• Brandon Doman,,2002 NFL draft fifth round pick (#163 overall)
18,2002-04-21,49ers,• Josh Shaw (b. 1979-09-07),,2002 NFL draft fifth round pick (#172 overall)
19,2002-04-21,49ers,• Mark Anelli,,2002 NFL draft sixth round pick (#201 overall)
20,2002-04-21,49ers,• Eric Heitmann,,2002 NFL draft seventh round pick (#239 overall)
21,2002-04-21,49ers,• Kyle Kosier,,2002 NFL draft seventh round pick (#249 overall)
22,2002-04-21,49ers,• Teddy Gaines,,2002 NFL draft seventh round pick (#256 overall)
23,2002-04-23,49ers,• Austin Lee,,signed
24,2002-04-23,49ers,• Frank Strong,,signed undrafted free agent
25,2002-04-23,49ers,• Matt Stanley,,signed undrafted free agent
1,2002-04-23,49ers,• Nate Jackson (Ross),,signed undrafted free agent
2,2002-04-23,49ers,• Vinny Sutherland,,re-signed exclusive rights free agent
3,2002-04-24,49ers,• Charon Arnold,,signed free agent
4,2002-04-24,49ers,• Darryl Sanders,,signed free agent
5,2002-04-24,49ers,• Mike Hart (a),,signed free agent
6,2002-04-24,49ers,• Ryan Fletcher,,signed free agent
7,2002-04-25,49ers,• Brandon Moore (T.),,signed undrafted free agent
8,2002-04-25,49ers,• Brian Haugabrook,,signed undrafted free agent
9,2002-04-26,49ers,• Donnie O'Neal,,signed free agent
10,2002-04-26,49ers,• Ken Simonton,,signed undrafted free agent
11,2002-04-26,49ers,• Ryan Fernandez,,signed free agent
12,2002-04-26,49ers,• Scott Lipford,,signed free agent
13,2002-04-26,49ers,• Zach Grady,,signed free agent
14,2002-05-07,49ers,,• Scott Lipford,waived
15,2002-05-07,49ers,,• Zach Grady,waived
16,2002-05-20,49ers,• Bobby Setzer,,re-signed exclusive rights free agent
17,2002-05-23,49ers,• Michael Jennings,,signed undrafted free agent
18,2002-05-23,49ers,• T.J. Turner (Samuel III),,signed free agent
19,2002-05-29,49ers,• Kenny Harris (a),,signed undrafted free agent
20,2002-05-29,49ers,• Mike Jennings,,signed free agent
21,2002-05-29,49ers,• Thomas Turner,,signed
22,2002-05-30,49ers,• Jose Cortez,,re-signed exclusive rights free agent to a 1-year contract
23,2002-05-30,49ers,• Shane Elam,,claimed off waivers (from Texans)
24,2002-06-03,49ers,,• (Leonard) Ray Brown Jr.,waived
25,2002-06-03,49ers,• Corey Brown (a)?,,signed free agent
1,2002-06-04,49ers,,• (Leonard) Ray Brown Jr.,released
2,2002-06-07,49ers,• Jonas Lewis,,re-signed exclusive rights free agent to a 1-year contract
3,2002-06-12,49ers,,• T.J. Turner (Samuel III),waived
4,2002-06-13,49ers,• Cade McNown,• 2003 conditional seventh round pick (not exercised),trade with Dolphins
5,2002-06-13,49ers,• Jim Flanigan Jr.,,signed free agent to a 2-year $1.4-1.5M contract ($100K signing bonus plus $500K in incentives)
6,2002-06-14,49ers,,• Aaron Garcia,waived
7,2002-06-14,49ers,,• Jamie Rheem,waived
8,2002-06-18,49ers,,• Ken Simonton,waived
9,2002-06-19,49ers,,• Mike Hart (a),waived
10,2002-06-19,49ers,,• Ryan Fernandez,waived
11,2002-06-19,49ers,,• Ryan Fletcher,waived
12,2002-06-20,49ers,,• Shawn Hay,released
13,2002-06-21,49ers,,• Billy Cockerham,waived
14,2002-06-24,49ers,,• Jamie Rheem,released
15,2002-06-24,49ers,,• T.J. Turner (Samuel III),released
16,2002-06-28,49ers,,• Ken Simonton,released
17,2002-06-28,49ers,,• Ontei Jones,waived
18,2002-07-01,49ers,,• Billy Cockerham,released
19,2002-07-02,49ers,,• Brian Haugabrook,waived
20,2002-07-02,49ers,• Terry Jackson (Bernard),,signed
21,2002-07-03,49ers,,• Ontei Jones,released
22,2002-07-11,49ers,,• Giovanni Carmazzi,waived (injury settlement)
23,2002-07-11,49ers,,• Jonas Lewis,waived
24,2002-07-12,49ers,,• Jonas Lewis,released
